,index_0=aggregated,scoreOnClassfication_BaseModel,scoreOnClassfication_PredictedModel,tp,fn,fp,tn,precision,recall,f1
5770,20,0.984,0.978,489,5,6,0,0.9878787878787879,0.9898785425101214,0.9888776541961577
5771,20,0.996,0.996,498,0,2,0,0.996,1.0,0.9979959919839679
5772,20,0.99,0.966,483,14,3,0,0.9938271604938271,0.971830985915493,0.982706002034588
5773,20,0.996,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5774,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5775,20,0.992,0.99,494,4,1,1,0.997979797979798,0.9919678714859438,0.9949647532729103
5776,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
5777,20,0.996,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
5778,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5779,20,0.998,0.98,490,8,2,0,0.9959349593495935,0.9839357429718876,0.98989898989899
5780,20,0.984,0.966,483,11,6,0,0.9877300613496932,0.9777327935222672,0.9827060020345879
5781,20,0.994,0.96,480,18,2,0,0.995850622406639,0.963855421686747,0.979591836734694
5782,20,0.998,0.988,494,5,1,0,0.997979797979798,0.9899799599198397,0.993963782696177
5783,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
5784,20,0.99,0.958,479,19,2,0,0.9958419958419958,0.9618473895582329,0.9785495403472931
5785,20,0.996,0.96,480,19,1,0,0.997920997920998,0.9619238476953907,0.9795918367346939
5786,20,0.984,0.972,484,8,6,2,0.9877551020408163,0.983739837398374,0.9857433808553971
5787,20,0.996,0.984,492,6,2,0,0.9959514170040485,0.9879518072289156,0.9919354838709677
5788,20,0.996,0.982,491,7,2,0,0.9959432048681541,0.9859437751004017,0.9909182643794147
5789,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
5790,20,0.99,0.986,493,2,5,0,0.9899598393574297,0.9959595959595959,0.9929506545820745
5791,20,0.988,0.968,484,10,6,0,0.9877551020408163,0.979757085020243,0.983739837398374
5792,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
5793,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
5794,20,0.994,0.994,496,2,1,1,0.9979879275653923,0.9959839357429718,0.9969849246231156
5795,20,0.998,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5796,20,0.998,0.966,483,16,1,0,0.9979338842975206,0.9679358717434869,0.9827060020345879
5797,20,0.996,0.966,483,15,2,0,0.9958762886597938,0.9698795180722891,0.982706002034588
5798,20,0.994,0.986,493,4,3,0,0.9939516129032258,0.9919517102615694,0.9929506545820745
5799,20,0.988,0.958,479,16,5,0,0.9896694214876033,0.9676767676767677,0.9785495403472931
5800,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5801,20,0.99,0.978,489,6,5,0,0.9898785425101214,0.9878787878787879,0.9888776541961577
5802,20,0.998,0.998,499,0,1,0,0.998,1.0,0.998998998998999
5803,20,0.998,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
5804,20,0.992,0.976,488,8,4,0,0.991869918699187,0.9838709677419355,0.9878542510121457
5805,20,0.996,0.942,471,28,1,0,0.9978813559322034,0.9438877755511023,0.9701338825952627
5806,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5807,20,0.998,0.996,498,0,2,0,0.996,1.0,0.9979959919839679
5808,20,0.994,0.982,491,7,2,0,0.9959432048681541,0.9859437751004017,0.9909182643794147
5809,20,0.996,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
5810,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
5811,20,0.996,0.974,487,12,1,0,0.9979508196721312,0.9759519038076152,0.9868287740628165
5812,20,0.996,0.988,494,4,2,0,0.9959677419354839,0.9919678714859438,0.993963782696177
5813,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5814,20,0.992,0.988,494,2,4,0,0.9919678714859438,0.9959677419354839,0.993963782696177
5815,20,0.99,0.978,488,6,5,1,0.9898580121703854,0.9878542510121457,0.9888551165146908
5816,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
5817,20,0.998,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
5818,20,1.0,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
5819,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
5820,20,0.984,0.984,492,0,8,0,0.984,1.0,0.9919354838709677
5821,20,0.988,0.956,477,20,2,1,0.9958246346555324,0.959758551307847,0.9774590163934426
5822,20,0.996,0.99,493,5,0,2,1.0,0.9899598393574297,0.9949545913218971
5823,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
5824,20,0.992,0.98,490,6,4,0,0.9919028340080972,0.9879032258064516,0.98989898989899
5825,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5826,20,0.998,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
5827,20,0.996,0.97,484,15,0,1,1.0,0.969939879759519,0.9847405900305187
5828,20,0.99,0.976,488,10,2,0,0.9959183673469387,0.9799196787148594,0.9878542510121457
5829,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
5830,20,0.994,0.984,492,6,2,0,0.9959514170040485,0.9879518072289156,0.9919354838709677
5831,20,0.998,0.992,495,4,0,1,1.0,0.9919839679358717,0.9959758551307847
5832,20,0.998,0.98,490,10,0,0,1.0,0.98,0.98989898989899
5833,20,0.994,0.966,483,3,14,0,0.971830985915493,0.9938271604938271,0.982706002034588
5834,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
5835,20,1.0,0.968,484,16,0,0,1.0,0.968,0.983739837398374
5836,20,0.996,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5837,20,0.996,0.976,488,11,1,0,0.9979550102249489,0.9779559118236473,0.9878542510121457
5838,20,0.974,0.956,478,11,11,0,0.9775051124744376,0.9775051124744376,0.9775051124744376
5839,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
5840,20,0.99,0.976,488,9,3,0,0.9938900203665988,0.9818913480885312,0.9878542510121457
5841,20,0.988,0.966,483,11,6,0,0.9877300613496932,0.9777327935222672,0.9827060020345879
5842,20,0.992,0.982,491,6,3,0,0.9939271255060729,0.9879275653923542,0.9909182643794148
5843,20,0.994,0.98,490,8,2,0,0.9959349593495935,0.9839357429718876,0.98989898989899
5844,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
5845,20,0.996,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
5846,20,0.986,0.948,472,19,7,2,0.9853862212943633,0.9613034623217923,0.9731958762886599
5847,20,1.0,0.936,468,32,0,0,1.0,0.936,0.9669421487603307
5848,20,0.998,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5849,20,0.998,0.994,497,2,1,0,0.9979919678714859,0.9959919839679359,0.9969909729187563
5850,20,0.998,0.998,499,1,0,0,1.0,0.998,0.998998998998999
5851,20,0.992,0.992,496,0,4,0,0.992,1.0,0.9959839357429718
5852,20,0.998,0.996,498,1,1,0,0.9979959919839679,0.9979959919839679,0.9979959919839679
5853,20,0.996,0.976,488,11,1,0,0.9979550102249489,0.9779559118236473,0.9878542510121457
5854,20,1.0,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
5855,20,0.996,0.98,490,8,2,0,0.9959349593495935,0.9839357429718876,0.98989898989899
5856,20,0.992,0.976,488,7,5,0,0.9898580121703854,0.9858585858585859,0.9878542510121457
5857,20,0.998,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
5858,20,0.992,0.978,489,7,4,0,0.9918864097363083,0.9858870967741935,0.9888776541961577
5859,20,1.0,0.96,480,20,0,0,1.0,0.96,0.9795918367346939
5860,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
5861,20,0.988,0.954,477,21,2,0,0.9958246346555324,0.9578313253012049,0.9764585465711362
5862,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5863,20,0.988,0.974,486,10,3,1,0.9938650306748467,0.9798387096774194,0.9868020304568528
5864,20,1.0,0.956,478,22,0,0,1.0,0.956,0.9775051124744376
5865,20,1.0,0.948,474,26,0,0,1.0,0.948,0.973305954825462
5866,20,0.99,0.98,490,4,6,0,0.9879032258064516,0.9919028340080972,0.98989898989899
5867,20,0.996,0.994,497,1,2,0,0.9959919839679359,0.9979919678714859,0.9969909729187563
5868,20,0.99,0.974,487,7,6,0,0.9878296146044625,0.9858299595141701,0.9868287740628165
5869,20,0.996,0.986,493,6,1,0,0.9979757085020243,0.9879759519038076,0.9929506545820747
5870,20,0.978,0.98,490,6,4,0,0.9919028340080972,0.9879032258064516,0.98989898989899
5871,20,1.0,0.948,474,26,0,0,1.0,0.948,0.973305954825462
5872,20,0.976,0.95,475,8,17,0,0.9654471544715447,0.9834368530020704,0.9743589743589743
5873,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5874,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5875,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5876,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
5877,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
5878,20,0.996,0.994,497,1,2,0,0.9959919839679359,0.9979919678714859,0.9969909729187563
5879,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
5880,20,0.998,0.958,479,21,0,0,1.0,0.958,0.9785495403472931
5881,20,0.996,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
5882,20,0.994,0.978,489,9,2,0,0.9959266802443992,0.9819277108433735,0.9888776541961579
5883,20,0.998,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
5884,20,1.0,0.968,484,16,0,0,1.0,0.968,0.983739837398374
5885,20,0.998,0.97,485,13,2,0,0.9958932238193019,0.9738955823293173,0.9847715736040609
5886,20,0.998,0.998,499,0,1,0,0.998,1.0,0.998998998998999
5887,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
5888,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
5889,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5890,20,0.992,0.974,487,9,4,0,0.9918533604887984,0.9818548387096774,0.9868287740628165
5891,20,0.996,0.972,486,13,1,0,0.997946611909651,0.9739478957915831,0.9858012170385395
5892,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
5893,20,0.996,0.98,490,8,2,0,0.9959349593495935,0.9839357429718876,0.98989898989899
5894,20,0.998,0.968,484,16,0,0,1.0,0.968,0.983739837398374
5895,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
5896,20,0.998,0.982,491,8,1,0,0.9979674796747967,0.9839679358717435,0.9909182643794147
5897,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
5898,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
5899,20,0.994,0.99,495,3,2,0,0.9959758551307847,0.9939759036144579,0.9949748743718593
5900,20,0.998,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
5901,20,0.998,0.988,494,5,1,0,0.997979797979798,0.9899799599198397,0.993963782696177
5902,20,1.0,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
5903,20,0.992,1.0,500,0,0,0,1.0,1.0,1.0
5904,20,0.992,0.978,489,8,3,0,0.9939024390243902,0.9839034205231388,0.9888776541961577
5905,20,1.0,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
5906,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
5907,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
5908,20,0.994,0.986,493,6,1,0,0.9979757085020243,0.9879759519038076,0.9929506545820747
5909,20,0.984,0.964,482,9,9,0,0.9816700610997964,0.9816700610997964,0.9816700610997964
5910,20,0.996,0.99,495,3,2,0,0.9959758551307847,0.9939759036144579,0.9949748743718593
5911,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
5912,20,0.996,0.966,483,15,2,0,0.9958762886597938,0.9698795180722891,0.982706002034588
5913,20,0.984,0.976,488,8,4,0,0.991869918699187,0.9838709677419355,0.9878542510121457
5914,20,0.944,0.932,466,6,28,0,0.9433198380566802,0.9872881355932204,0.9648033126293997
5915,20,1.0,0.964,482,18,0,0,1.0,0.964,0.9816700610997963
5916,20,0.998,0.99,495,3,2,0,0.9959758551307847,0.9939759036144579,0.9949748743718593
5917,20,0.994,0.99,495,4,1,0,0.9979838709677419,0.9919839679358717,0.9949748743718592
5918,20,0.988,0.946,473,21,6,0,0.9874739039665971,0.9574898785425101,0.9722507708119219
5919,20,0.998,0.954,476,22,1,1,0.9979035639412998,0.9558232931726908,0.9764102564102565
5920,20,0.99,0.96,480,15,5,0,0.9896907216494846,0.9696969696969697,0.9795918367346939
5921,20,0.996,0.982,490,7,2,1,0.9959349593495935,0.9859154929577465,0.9908998988877654
5922,20,0.992,0.972,486,13,1,0,0.997946611909651,0.9739478957915831,0.9858012170385395
5923,20,0.992,0.98,490,6,4,0,0.9919028340080972,0.9879032258064516,0.98989898989899
5924,20,0.992,0.978,488,8,3,1,0.9938900203665988,0.9838709677419355,0.9888551165146909
5925,20,0.994,0.932,466,32,2,0,0.9957264957264957,0.9357429718875502,0.9648033126293996
5926,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
5927,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
5928,20,0.998,0.988,494,5,1,0,0.997979797979798,0.9899799599198397,0.993963782696177
5929,20,0.992,0.97,485,12,3,0,0.9938524590163934,0.9758551307847082,0.9847715736040609
5930,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5931,20,0.998,0.99,495,4,1,0,0.9979838709677419,0.9919839679358717,0.9949748743718592
5932,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
5933,20,0.994,0.99,494,3,2,1,0.9959677419354839,0.993963782696177,0.9949647532729103
5934,20,1.0,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
5935,20,0.994,0.966,482,15,2,1,0.9958677685950413,0.9698189134808853,0.9826707441386341
5936,20,0.998,0.978,489,10,1,0,0.9979591836734694,0.9799599198396793,0.9888776541961577
5937,20,0.998,0.978,489,10,1,0,0.9979591836734694,0.9799599198396793,0.9888776541961577
5938,20,1.0,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
5939,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5940,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5941,20,0.998,0.986,493,6,1,0,0.9979757085020243,0.9879759519038076,0.9929506545820747
5942,20,1.0,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
5943,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
5944,20,0.996,0.928,464,34,2,0,0.9957081545064378,0.9317269076305221,0.9626556016597511
5945,20,0.998,0.998,498,1,0,1,1.0,0.9979959919839679,0.9989969909729188
5946,20,0.998,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
5947,20,1.0,0.996,498,1,1,0,0.9979959919839679,0.9979959919839679,0.9979959919839679
5948,20,0.992,0.976,488,8,4,0,0.991869918699187,0.9838709677419355,0.9878542510121457
5949,20,0.996,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
5950,20,0.996,0.982,491,7,2,0,0.9959432048681541,0.9859437751004017,0.9909182643794147
5951,20,0.996,0.994,497,1,2,0,0.9959919839679359,0.9979919678714859,0.9969909729187563
5952,20,0.996,0.992,496,2,2,0,0.9959839357429718,0.9959839357429718,0.9959839357429718
5953,20,0.998,0.99,495,4,1,0,0.9979838709677419,0.9919839679358717,0.9949748743718592
5954,20,1.0,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
5955,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
5956,20,0.98,0.968,484,6,10,0,0.979757085020243,0.9877551020408163,0.983739837398374
5957,20,1.0,0.928,464,36,0,0,1.0,0.928,0.9626556016597512
5958,20,0.98,0.98,490,0,10,0,0.98,1.0,0.98989898989899
5959,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
5960,20,0.998,0.99,495,3,2,0,0.9959758551307847,0.9939759036144579,0.9949748743718593
5961,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
5962,20,0.992,0.958,478,19,2,1,0.9958333333333333,0.9617706237424547,0.9785056294779938
5963,20,0.996,0.98,490,8,2,0,0.9959349593495935,0.9839357429718876,0.98989898989899
5964,20,0.998,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
5965,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
5966,20,0.998,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
5967,20,0.988,0.966,483,11,6,0,0.9877300613496932,0.9777327935222672,0.9827060020345879
5968,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
5969,20,0.998,0.976,488,11,1,0,0.9979550102249489,0.9779559118236473,0.9878542510121457
5970,20,0.996,0.982,491,7,2,0,0.9959432048681541,0.9859437751004017,0.9909182643794147
5971,20,0.982,0.956,476,14,8,2,0.9834710743801653,0.9714285714285714,0.9774127310061601
5972,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
5973,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
5974,20,0.996,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5975,20,0.996,0.97,485,14,1,0,0.9979423868312757,0.9719438877755511,0.9847715736040608
5976,20,1.0,0.956,478,22,0,0,1.0,0.956,0.9775051124744376
5977,20,0.996,0.988,494,6,0,0,1.0,0.988,0.993963782696177
5978,20,0.996,0.946,473,22,5,0,0.9895397489539749,0.9555555555555556,0.9722507708119219
5979,20,0.994,0.966,481,17,0,2,1.0,0.9658634538152611,0.982635342185904
5980,20,0.998,0.96,480,19,1,0,0.997920997920998,0.9619238476953907,0.9795918367346939
5981,20,1.0,0.96,480,20,0,0,1.0,0.96,0.9795918367346939
5982,20,0.998,0.978,489,10,1,0,0.9979591836734694,0.9799599198396793,0.9888776541961577
5983,20,0.996,0.994,497,1,2,0,0.9959919839679359,0.9979919678714859,0.9969909729187563
5984,20,0.988,0.956,478,16,6,0,0.987603305785124,0.9676113360323887,0.9775051124744376
5985,20,0.998,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
5986,20,0.996,0.978,489,10,1,0,0.9979591836734694,0.9799599198396793,0.9888776541961577
5987,20,0.994,0.982,491,7,2,0,0.9959432048681541,0.9859437751004017,0.9909182643794147
5988,20,0.996,0.95,475,24,1,0,0.9978991596638656,0.9519038076152304,0.9743589743589743
5989,20,0.998,0.998,499,0,1,0,0.998,1.0,0.998998998998999
5990,20,1.0,0.918,459,41,0,0,1.0,0.918,0.9572471324296141
5991,20,0.988,0.972,486,8,6,0,0.9878048780487805,0.9838056680161943,0.9858012170385396
5992,20,0.99,0.996,498,1,1,0,0.9979959919839679,0.9979959919839679,0.9979959919839679
5993,20,0.996,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
5994,20,0.996,0.986,493,6,1,0,0.9979757085020243,0.9879759519038076,0.9929506545820747
5995,20,1.0,0.954,477,23,0,0,1.0,0.954,0.9764585465711361
5996,20,0.998,0.97,485,15,0,0,1.0,0.97,0.9847715736040609
5997,20,0.998,0.998,499,0,1,0,0.998,1.0,0.998998998998999
5998,20,0.996,0.986,493,5,2,0,0.9959595959595959,0.9899598393574297,0.9929506545820745
5999,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
6000,20,0.996,0.97,485,13,2,0,0.9958932238193019,0.9738955823293173,0.9847715736040609
6001,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
6002,20,1.0,0.968,484,16,0,0,1.0,0.968,0.983739837398374
6003,20,0.986,0.99,494,0,5,1,0.9899799599198397,1.0,0.9949647532729105
6004,20,0.994,0.992,496,1,3,0,0.9939879759519038,0.9979879275653923,0.995983935742972
6005,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
6006,20,0.996,0.974,487,11,2,0,0.9959100204498977,0.9779116465863453,0.9868287740628165
6007,20,0.988,0.968,484,7,9,0,0.9817444219066938,0.9857433808553971,0.983739837398374
6008,20,0.998,0.96,480,19,1,0,0.997920997920998,0.9619238476953907,0.9795918367346939
6009,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
6010,20,0.998,0.946,473,26,1,0,0.9978902953586498,0.9478957915831663,0.9722507708119219
6011,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
6012,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
6013,20,1.0,0.964,482,18,0,0,1.0,0.964,0.9816700610997963
6014,20,0.998,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
6015,20,1.0,0.97,485,15,0,0,1.0,0.97,0.9847715736040609
6016,20,0.996,0.996,498,0,2,0,0.996,1.0,0.9979959919839679
6017,20,1.0,0.974,487,13,0,0,1.0,0.974,0.9868287740628165
6018,20,0.994,0.986,493,5,2,0,0.9959595959595959,0.9899598393574297,0.9929506545820745
6019,20,0.996,0.962,481,18,1,0,0.9979253112033195,0.9639278557114228,0.9806320081549439
6020,20,0.998,0.998,499,0,1,0,0.998,1.0,0.998998998998999
6021,20,0.992,0.966,483,14,3,0,0.9938271604938271,0.971830985915493,0.982706002034588
6022,20,1.0,0.968,484,16,0,0,1.0,0.968,0.983739837398374
6023,20,0.982,0.946,473,20,7,0,0.9854166666666667,0.9594320486815415,0.9722507708119219
6024,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
6025,20,0.998,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
6026,20,0.996,0.982,491,6,3,0,0.9939271255060729,0.9879275653923542,0.9909182643794148
6027,20,0.996,0.918,459,39,2,0,0.9956616052060737,0.9216867469879518,0.9572471324296141
6028,20,0.998,0.998,499,1,0,0,1.0,0.998,0.998998998998999
6029,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
6030,20,0.994,0.934,467,30,3,0,0.9936170212765958,0.9396378269617707,0.9658738366080662
6031,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
6032,20,0.992,0.97,485,13,2,0,0.9958932238193019,0.9738955823293173,0.9847715736040609
6033,20,0.994,0.992,496,1,3,0,0.9939879759519038,0.9979879275653923,0.995983935742972
6034,20,0.996,0.994,497,2,1,0,0.9979919678714859,0.9959919839679359,0.9969909729187563
6035,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
6036,20,0.996,0.99,495,2,3,0,0.9939759036144579,0.9959758551307847,0.9949748743718593
6037,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
6038,20,0.998,0.982,491,8,1,0,0.9979674796747967,0.9839679358717435,0.9909182643794147
6039,20,1.0,0.964,482,18,0,0,1.0,0.964,0.9816700610997963
6040,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
6041,20,1.0,0.964,482,18,0,0,1.0,0.964,0.9816700610997963
6042,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
6043,20,1.0,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
6044,20,0.992,0.984,492,4,4,0,0.9919354838709677,0.9919354838709677,0.9919354838709677
6045,20,0.994,0.978,489,8,3,0,0.9939024390243902,0.9839034205231388,0.9888776541961577
6046,20,0.998,0.998,499,0,1,0,0.998,1.0,0.998998998998999
6047,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
6048,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
6049,20,0.998,0.952,476,23,1,0,0.9979035639412998,0.9539078156312625,0.9754098360655737
6050,20,0.998,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
6051,20,0.992,0.98,490,7,3,0,0.9939148073022313,0.9859154929577465,0.98989898989899
6052,20,0.996,0.972,486,12,2,0,0.9959016393442623,0.9759036144578314,0.9858012170385395
6053,20,0.998,0.946,473,26,1,0,0.9978902953586498,0.9478957915831663,0.9722507708119219
6054,20,1.0,0.962,481,19,0,0,1.0,0.962,0.9806320081549439
6055,20,0.994,0.964,482,16,2,0,0.9958677685950413,0.9678714859437751,0.9816700610997963
6056,20,0.988,0.96,480,13,7,0,0.9856262833675564,0.973630831643002,0.9795918367346939
6057,20,0.992,0.978,489,9,2,0,0.9959266802443992,0.9819277108433735,0.9888776541961579
6058,20,0.996,0.986,493,6,1,0,0.9979757085020243,0.9879759519038076,0.9929506545820747
6059,20,0.996,0.996,498,1,1,0,0.9979959919839679,0.9979959919839679,0.9979959919839679
6060,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
6061,20,1.0,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
6062,20,1.0,0.972,486,14,0,0,1.0,0.972,0.9858012170385395
6063,20,0.998,0.988,494,6,0,0,1.0,0.988,0.993963782696177
6064,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
6065,20,0.992,0.97,484,11,4,1,0.9918032786885246,0.9777777777777777,0.9847405900305187
6066,20,1.0,0.978,489,10,1,0,0.9979591836734694,0.9799599198396793,0.9888776541961577
6067,20,0.998,0.982,491,8,1,0,0.9979674796747967,0.9839679358717435,0.9909182643794147
6068,20,1.0,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
6069,20,0.998,0.974,487,12,1,0,0.9979508196721312,0.9759519038076152,0.9868287740628165
6070,20,0.998,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
6071,20,0.994,0.99,494,4,1,1,0.997979797979798,0.9919678714859438,0.9949647532729103
6072,20,1.0,0.952,476,24,0,0,1.0,0.952,0.9754098360655737
6073,20,0.998,0.982,491,8,1,0,0.9979674796747967,0.9839679358717435,0.9909182643794147
6074,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
6075,20,0.992,0.974,487,8,5,0,0.9898373983739838,0.9838383838383838,0.9868287740628167
6076,20,0.994,0.97,485,10,5,0,0.9897959183673469,0.9797979797979798,0.9847715736040609
6077,20,0.994,0.994,497,0,3,0,0.994,1.0,0.9969909729187563
6078,20,0.996,0.992,496,2,2,0,0.9959839357429718,0.9959839357429718,0.9959839357429718
6079,20,1.0,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
6080,20,0.978,0.968,484,9,7,0,0.9857433808553971,0.9817444219066938,0.983739837398374
6081,20,0.988,0.99,495,1,4,0,0.9919839679358717,0.9979838709677419,0.9949748743718592
6082,20,0.996,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
6083,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
6084,20,0.996,0.992,496,2,2,0,0.9959839357429718,0.9959839357429718,0.9959839357429718
6085,20,1.0,0.974,487,13,0,0,1.0,0.974,0.9868287740628165
6086,20,0.982,0.958,479,10,11,0,0.9775510204081632,0.9795501022494888,0.9785495403472932
6087,20,0.992,0.972,486,11,3,0,0.9938650306748467,0.9778672032193159,0.9858012170385395
6088,20,0.996,0.988,494,4,2,0,0.9959677419354839,0.9919678714859438,0.993963782696177
6089,20,0.984,0.978,488,5,6,1,0.9878542510121457,0.9898580121703854,0.9888551165146908
6090,20,0.996,0.974,487,12,1,0,0.9979508196721312,0.9759519038076152,0.9868287740628165
6091,20,0.998,0.994,497,2,1,0,0.9979919678714859,0.9959919839679359,0.9969909729187563
6092,20,0.998,0.974,487,12,1,0,0.9979508196721312,0.9759519038076152,0.9868287740628165
