,index_0=aggregated,scoreOnClassfication_BaseModel,scoreOnClassfication_PredictedModel,tp,fn,fp,tn,precision,recall,f1
2839,10.0,1.0,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2840,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2841,10.0,0.996,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2842,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2843,10.0,0.976,0.976,488.0,0.0,12.0,0.0,0.976,1.0,0.9878542510121457
2844,10.0,0.982,0.97,485.0,0.0,15.0,0.0,0.97,1.0,0.9847715736040609
2845,10.0,0.99,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
2846,10.0,0.99,0.978,489.0,0.0,11.0,0.0,0.978,1.0,0.9888776541961577
2847,10.0,0.982,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
2848,10.0,0.998,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2849,10.0,0.99,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
2850,10.0,0.97,0.95,475.0,0.0,25.0,0.0,0.95,1.0,0.9743589743589743
2851,10.0,0.986,0.984,492.0,0.0,8.0,0.0,0.984,1.0,0.9919354838709677
2852,10.0,0.992,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2853,10.0,0.996,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2854,10.0,0.992,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2855,10.0,0.992,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2856,10.0,0.982,0.984,492.0,0.0,8.0,0.0,0.984,1.0,0.9919354838709677
2857,10.0,0.992,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
2858,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2859,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2860,10.0,1.0,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2861,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2862,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2863,10.0,0.994,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2864,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2865,10.0,0.996,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2866,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2867,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2868,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2869,10.0,0.958,0.934,467.0,0.0,33.0,0.0,0.934,1.0,0.9658738366080661
2870,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2871,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2872,10.0,0.986,0.96,480.0,0.0,20.0,0.0,0.96,1.0,0.9795918367346939
2873,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2874,10.0,0.99,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
2875,10.0,0.994,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
2876,10.0,0.992,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
2877,10.0,0.98,0.968,484.0,0.0,16.0,0.0,0.968,1.0,0.983739837398374
2878,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2879,10.0,0.97,0.95,475.0,0.0,25.0,0.0,0.95,1.0,0.9743589743589743
2880,10.0,0.99,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
2881,10.0,0.992,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
2882,10.0,0.978,0.97,485.0,0.0,15.0,0.0,0.97,1.0,0.9847715736040609
2883,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2884,10.0,0.994,0.984,492.0,0.0,8.0,0.0,0.984,1.0,0.9919354838709677
2885,10.0,0.992,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2886,10.0,0.988,0.984,492.0,0.0,8.0,0.0,0.984,1.0,0.9919354838709677
2887,10.0,0.988,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
2888,10.0,0.942,0.934,467.0,0.0,33.0,0.0,0.934,1.0,0.9658738366080661
2889,10.0,0.996,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2890,10.0,0.988,0.982,491.0,0.0,9.0,0.0,0.982,1.0,0.9909182643794148
2891,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2892,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2893,10.0,0.998,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
2894,10.0,0.996,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2895,10.0,1.0,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2896,10.0,0.936,0.876,438.0,0.0,62.0,0.0,0.876,1.0,0.933901918976546
2897,10.0,0.976,0.972,486.0,0.0,14.0,0.0,0.972,1.0,0.9858012170385395
2898,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2899,10.0,0.994,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2900,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2901,10.0,0.992,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
2902,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2903,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2904,10.0,0.99,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
2905,10.0,0.984,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
2906,10.0,0.984,0.982,491.0,0.0,9.0,0.0,0.982,1.0,0.9909182643794148
2907,10.0,0.98,0.976,488.0,0.0,12.0,0.0,0.976,1.0,0.9878542510121457
2908,10.0,0.994,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2909,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2910,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2911,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2912,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2913,10.0,0.97,0.96,480.0,0.0,20.0,0.0,0.96,1.0,0.9795918367346939
2914,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2915,10.0,0.986,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
2916,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2917,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2918,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2919,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2920,10.0,0.976,0.956,478.0,0.0,22.0,0.0,0.956,1.0,0.9775051124744376
2921,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2922,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2923,10.0,0.994,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
2924,10.0,1.0,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
2925,10.0,0.98,0.974,487.0,0.0,13.0,0.0,0.974,1.0,0.9868287740628165
2926,10.0,0.986,0.984,492.0,0.0,8.0,0.0,0.984,1.0,0.9919354838709677
2927,10.0,0.984,0.982,491.0,0.0,9.0,0.0,0.982,1.0,0.9909182643794148
2928,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2929,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2930,10.0,0.98,0.978,489.0,0.0,11.0,0.0,0.978,1.0,0.9888776541961577
2931,10.0,0.978,0.98,490.0,0.0,10.0,0.0,0.98,1.0,0.98989898989899
2932,10.0,0.996,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2933,10.0,0.982,0.97,485.0,0.0,15.0,0.0,0.97,1.0,0.9847715736040609
2934,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2935,10.0,0.99,0.982,491.0,0.0,9.0,0.0,0.982,1.0,0.9909182643794148
2936,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2937,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2938,10.0,0.982,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
2939,10.0,0.986,0.98,490.0,0.0,10.0,0.0,0.98,1.0,0.98989898989899
2940,10.0,0.992,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
2941,10.0,0.976,0.904,452.0,0.0,48.0,0.0,0.904,1.0,0.9495798319327732
2942,10.0,0.996,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
2943,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2944,10.0,0.998,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
2945,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2946,10.0,0.988,0.982,491.0,0.0,9.0,0.0,0.982,1.0,0.9909182643794148
2947,10.0,0.996,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2948,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2949,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2950,10.0,0.972,0.948,474.0,0.0,26.0,0.0,0.948,1.0,0.973305954825462
2951,10.0,0.994,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2952,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2953,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2954,10.0,0.984,0.964,482.0,0.0,18.0,0.0,0.964,1.0,0.9816700610997963
2955,10.0,0.98,0.982,491.0,0.0,9.0,0.0,0.982,1.0,0.9909182643794148
2956,10.0,0.978,0.97,485.0,0.0,15.0,0.0,0.97,1.0,0.9847715736040609
2957,10.0,0.926,0.892,446.0,0.0,54.0,0.0,0.892,1.0,0.9429175475687104
2958,10.0,0.996,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2959,10.0,0.99,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
2960,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2961,10.0,0.994,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2962,10.0,0.97,0.968,484.0,0.0,16.0,0.0,0.968,1.0,0.983739837398374
2963,10.0,0.99,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2964,10.0,0.996,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2965,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2966,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2967,10.0,0.99,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
2968,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2969,10.0,0.972,0.978,489.0,0.0,11.0,0.0,0.978,1.0,0.9888776541961577
2970,10.0,0.992,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
2971,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2972,10.0,0.984,0.962,481.0,0.0,19.0,0.0,0.962,1.0,0.9806320081549439
2973,10.0,0.992,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2974,10.0,0.99,0.984,492.0,0.0,8.0,0.0,0.984,1.0,0.9919354838709677
2975,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2976,10.0,0.994,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
2977,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2978,10.0,0.984,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
2979,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2980,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2981,10.0,0.984,0.978,489.0,0.0,11.0,0.0,0.978,1.0,0.9888776541961577
2982,10.0,0.994,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
2983,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2984,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2985,10.0,0.992,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
2986,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2987,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2988,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2989,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2990,10.0,0.992,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
2991,10.0,0.992,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
2992,10.0,0.992,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
2993,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
2994,10.0,1.0,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
2995,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2996,10.0,0.974,0.97,485.0,0.0,15.0,0.0,0.97,1.0,0.9847715736040609
2997,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
2998,10.0,0.99,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
2999,10.0,1.0,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3000,10.0,0.98,0.968,484.0,0.0,16.0,0.0,0.968,1.0,0.983739837398374
3001,10.0,0.994,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3002,10.0,0.992,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
3003,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3004,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3005,10.0,0.994,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3006,10.0,0.986,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
3007,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3008,10.0,0.99,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3009,10.0,0.99,0.972,486.0,0.0,14.0,0.0,0.972,1.0,0.9858012170385395
3010,10.0,0.988,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
3011,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3012,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3013,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3014,10.0,0.966,0.956,478.0,0.0,22.0,0.0,0.956,1.0,0.9775051124744376
3015,10.0,0.992,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
3016,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3017,10.0,0.994,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3018,10.0,0.998,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3019,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3020,10.0,0.982,0.964,482.0,0.0,18.0,0.0,0.964,1.0,0.9816700610997963
3021,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3022,10.0,0.994,0.976,488.0,0.0,12.0,0.0,0.976,1.0,0.9878542510121457
3023,10.0,0.994,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3024,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3025,10.0,0.998,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3026,10.0,0.996,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3027,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3028,10.0,0.994,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3029,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3030,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3031,10.0,0.99,0.976,488.0,0.0,12.0,0.0,0.976,1.0,0.9878542510121457
3032,10.0,0.968,0.952,476.0,0.0,24.0,0.0,0.952,1.0,0.9754098360655737
3033,10.0,0.998,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3034,10.0,0.99,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3035,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3036,10.0,0.974,0.926,463.0,0.0,37.0,0.0,0.926,1.0,0.9615784008307372
3037,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3038,10.0,0.988,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3039,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3040,10.0,0.98,0.96,480.0,0.0,20.0,0.0,0.96,1.0,0.9795918367346939
3041,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3042,10.0,0.988,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
3043,10.0,0.992,0.984,492.0,0.0,8.0,0.0,0.984,1.0,0.9919354838709677
3044,10.0,0.99,0.978,489.0,0.0,11.0,0.0,0.978,1.0,0.9888776541961577
3045,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3046,10.0,0.994,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3047,10.0,0.992,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3048,10.0,0.966,0.95,475.0,0.0,25.0,0.0,0.95,1.0,0.9743589743589743
3049,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3050,10.0,0.994,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3051,10.0,0.992,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3052,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3053,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3054,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3055,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3056,10.0,0.986,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
3057,10.0,0.996,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3058,10.0,0.99,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3059,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3060,10.0,0.998,0.978,489.0,0.0,11.0,0.0,0.978,1.0,0.9888776541961577
3061,10.0,0.98,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
3062,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3063,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3064,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3065,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3066,10.0,0.99,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3067,10.0,0.994,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3068,10.0,0.99,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
3069,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3070,10.0,0.988,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3071,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3072,10.0,0.992,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3073,10.0,0.986,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
3074,10.0,0.996,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3075,10.0,0.99,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3076,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3077,10.0,0.996,0.974,487.0,0.0,13.0,0.0,0.974,1.0,0.9868287740628165
3078,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3079,10.0,0.99,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3080,10.0,1.0,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3081,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3082,10.0,0.984,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3083,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3084,10.0,0.994,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3085,10.0,0.994,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3086,10.0,0.984,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
3087,10.0,0.994,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3088,10.0,0.968,0.98,490.0,0.0,10.0,0.0,0.98,1.0,0.98989898989899
3089,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3090,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3091,10.0,0.986,0.974,487.0,0.0,13.0,0.0,0.974,1.0,0.9868287740628165
3092,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3093,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3094,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3095,10.0,0.998,0.996,498.0,0.0,2.0,0.0,0.996,1.0,0.9979959919839679
3096,10.0,0.998,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3097,10.0,0.99,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3098,10.0,0.966,0.96,480.0,0.0,20.0,0.0,0.96,1.0,0.9795918367346939
3099,10.0,0.984,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3100,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3101,10.0,0.98,0.98,490.0,0.0,10.0,0.0,0.98,1.0,0.98989898989899
3102,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3103,10.0,0.99,0.984,492.0,0.0,8.0,0.0,0.984,1.0,0.9919354838709677
3104,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3105,10.0,0.996,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3106,10.0,0.996,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3107,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3108,10.0,0.99,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3109,10.0,0.982,0.988,494.0,0.0,6.0,0.0,0.988,1.0,0.993963782696177
3110,10.0,0.97,0.976,488.0,0.0,12.0,0.0,0.976,1.0,0.9878542510121457
3111,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3112,10.0,0.986,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
3113,10.0,0.97,0.986,493.0,0.0,7.0,0.0,0.986,1.0,0.9929506545820745
3114,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3115,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3116,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3117,10.0,0.988,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3118,10.0,0.996,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3119,10.0,0.998,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3120,10.0,0.994,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3121,10.0,0.992,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3122,10.0,0.994,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3123,10.0,0.988,0.994,497.0,0.0,3.0,0.0,0.994,1.0,0.9969909729187563
3124,10.0,0.964,0.952,476.0,0.0,24.0,0.0,0.952,1.0,0.9754098360655737
3125,10.0,0.99,0.984,492.0,0.0,8.0,0.0,0.984,1.0,0.9919354838709677
3126,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3127,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3128,10.0,0.978,0.96,480.0,0.0,20.0,0.0,0.96,1.0,0.9795918367346939
3129,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3130,10.0,0.998,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3131,10.0,1.0,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3132,10.0,0.99,0.99,495.0,0.0,5.0,0.0,0.99,1.0,0.9949748743718593
3133,10.0,1.0,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3134,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
3135,10.0,1.0,0.998,499.0,0.0,1.0,0.0,0.998,1.0,0.998998998998999
3136,10.0,0.984,0.992,496.0,0.0,4.0,0.0,0.992,1.0,0.9959839357429718
3137,10.0,1.0,1.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0
